ID,Datetime,Temperature,Humidity,Pressure,Co2 Gas,PM2.5,PM10,Daytime
4273,2019-05-21 06:41:45,27.48755529,22.35994199,972.01417,651,8.8,14.9,Day
4274,2019-05-21 06:41:47,27.53860781,22.28763007,972.0644494,648,8.8,15.1,Day
4275,2019-05-21 06:41:48,27.58455511,22.21543633,972.0506978,645,8.8,15.3,Day
4276,2019-05-21 06:41:50,27.62539717,22.16871327,972.0571972,644,8.9,15.5,Day
4277,2019-05-21 06:41:52,27.64071294,22.13281035,971.9402153,643,8.9,15.4,Day
4278,2019-05-21 06:41:53,27.63560769,22.0518253,972.016674,643,8.8,14.7,Day
4279,2019-05-21 06:41:55,27.63050243,22.00633205,972.008838,641,8.6,14.1,Day
4280,2019-05-21 06:41:57,27.63560769,22.04675506,972.016674,640,8.5,13.9,Day
4281,2019-05-21 06:41:58,27.62539717,22.0977333,972.0571972,638,8.3,13.9,Day
4282,2019-05-21 06:42:00,27.63050243,22.11787557,971.9807402,637,8.2,13.9,Day
4283,2019-05-21 06:42:02,27.62539717,22.11294341,972.0290995,637,8.7,14.7,Day
4284,2019-05-21 06:42:03,27.59987088,22.2150262,971.9899188,637,11.8,19.3,Day
4285,2019-05-21 06:42:05,27.60497614,22.27572471,971.9415616,634,13.1,20.5,Day
4286,2019-05-21 06:42:07,27.59476562,22.34189889,971.9820827,634,13.3,20.7,Day
4287,2019-05-21 06:42:08,27.58966036,22.40793427,972.0023426,633,13.8,21.1,Day
4288,2019-05-21 06:42:10,27.57944985,22.51465222,971.9585746,632,13.8,21.3,Day
4289,2019-05-21 06:42:12,27.5743446,22.59588632,972.0069291,629,13.7,21.2,Day
4290,2019-05-21 06:42:13,27.55392358,22.66737406,972.0598667,629,13.7,20.7,Day
4291,2019-05-21 06:42:15,27.54371307,22.69804666,972.0160987,628,13.6,20.6,Day
4292,2019-05-21 06:42:17,27.52329205,22.70363916,971.9847519,628,13.7,20.3,Day
4293,2019-05-21 06:42:18,27.5079763,22.68376086,971.9893343,628,13.9,21.0,Day
4294,2019-05-21 06:42:20,27.49776579,22.70429427,971.9736607,627,13.9,20.6,Day
4295,2019-05-21 06:42:22,27.48755529,22.69948865,971.9298958,626,14.0,21.4,Day
4296,2019-05-21 06:42:23,27.47734479,22.69468322,971.9704047,625,14.1,21.5,Day
4297,2019-05-21 06:42:25,27.46713429,22.69494536,972.067093,624,14.1,22.2,Day
4298,2019-05-21 06:42:27,27.45692379,22.81175276,972.0233274,622,14.2,22.2,Day
4299,2019-05-21 06:42:28,27.44160805,22.84761019,971.9717255,622,14.2,22.4,Day
4300,2019-05-21 06:42:30,27.4262923,22.91893111,971.948214,620,14.2,21.9,Day
4301,2019-05-21 06:42:32,27.42118706,22.97985751,971.9965538,620,13.6,21.2,Day
4302,2019-05-21 06:42:33,27.39566083,23.0311574,972.0416281,619,10.2,17.3,Day
4303,2019-05-21 06:42:35,27.40587132,23.05623405,972.0573045,619,8.9,15.9,Day
4304,2019-05-21 06:42:37,27.39055558,23.14273539,972.03379,618,8.5,15.9,Day
4305,2019-05-21 06:42:38,27.38545034,23.15299283,972.1102126,617,8.1,15.4,Day
4306,2019-05-21 06:42:40,27.3701346,23.2040258,972.0305238,618,8.1,15.5,Day
4307,2019-05-21 06:42:42,27.35992412,23.23973386,972.0991047,616,8.0,15.1,Day
4308,2019-05-21 06:42:43,27.33950314,23.28581861,972.0396643,616,8.1,16.0,Day
4309,2019-05-21 06:42:45,27.33950314,23.29594876,972.095834,616,8.1,16.4,Day
4310,2019-05-21 06:42:46,27.32929266,23.26580696,972.0239871,615,8.0,16.7,Day
4311,2019-05-21 06:42:48,27.31397694,23.24085579,971.9723879,614,7.7,15.7,Day
4312,2019-05-21 06:42:50,27.31397694,23.26617999,972.0285553,614,7.9,16.0,Day
4313,2019-05-21 06:42:52,27.3088717,23.25110999,972.0768836,613,7.6,15.7,Day
4314,2019-05-21 06:42:53,27.28845074,23.17563873,971.9893621,613,7.3,15.3,Day
4315,2019-05-21 06:42:55,27.27313502,23.05446468,972.0220102,610,7.3,15.2,Day
4316,2019-05-21 06:42:57,27.27313502,23.06459401,971.9939283,610,7.1,14.6,Day
4317,2019-05-21 06:42:58,27.26802978,22.98368603,972.0703345,612,7.0,14.6,Day
4318,2019-05-21 06:43:00,27.2578193,22.86745315,972.0265745,610,7.1,14.5,Day
4319,2019-05-21 06:43:02,27.2578193,22.85225879,972.0265745,609,6.9,14.2,Day
4320,2019-05-21 06:43:03,27.23739836,22.80212857,972.0794591,608,6.9,13.5,Day
4321,2019-05-21 06:43:05,27.23739836,22.80212857,972.0232984,608,6.9,13.4,Day
4322,2019-05-21 06:43:07,27.22718788,22.78212942,972.0637796,607,6.8,13.3,Day
4323,2019-05-21 06:43:08,27.21697741,22.77225996,972.0481003,608,6.8,13.2,Day
4324,2019-05-21 06:43:10,27.20676694,22.83329111,972.0605,608,6.7,13.3,Day
4325,2019-05-21 06:43:12,27.19145124,22.89444677,972.0089024,606,6.7,13.5,Day
4326,2019-05-21 06:43:13,27.18634601,22.86419146,972.0852969,606,6.5,12.3,Day
4327,2019-05-21 06:43:15,27.18124077,22.89470354,971.9932234,605,6.3,11.8,Day
4328,2019-05-21 06:43:17,27.17613554,22.86951275,972.0134615,605,6.3,11.1,Day
4329,2019-05-21 06:43:18,27.17103031,22.84432235,972.0056218,605,6.3,11.2,Day
4330,2019-05-21 06:43:20,27.16081984,22.82938902,972.0180194,605,6.1,10.9,Day
4331,2019-05-21 06:43:21,27.15571461,22.78900844,971.9821029,603,6.1,11.7,Day
4332,2019-05-21 06:43:23,27.16081984,22.77368748,971.9618657,603,6.2,11.8,Day
4333,2019-05-21 06:43:25,27.14039892,22.73369737,971.9585843,602,6.2,11.7,Day
4334,2019-05-21 06:43:26,27.14039892,22.66786934,972.0428121,601,6.3,12.0,Day
4335,2019-05-21 06:43:28,27.119978,22.63294812,971.9833765,601,6.4,11.4,Day
4336,2019-05-21 06:43:30,27.119978,22.57724847,971.9553015,602,6.3,11.6,Day
4337,2019-05-21 06:43:31,27.11487277,22.5115531,972.0036114,601,6.4,11.9,Day
4338,2019-05-21 06:43:33,27.10976754,22.46104911,971.9115477,600,6.3,11.7,Day
4339,2019-05-21 06:43:35,27.07403094,22.41134808,971.8566728,600,6.3,11.4,Day
4340,2019-05-21 06:43:36,27.10466231,22.46118232,971.9879313,598,6.4,11.4,Day
4341,2019-05-21 06:43:38,27.08934662,22.61854591,972.0205586,600,6.5,11.9,Day
4342,2019-05-21 06:43:40,27.09955708,22.74486466,971.9800912,597,6.4,11.6,Day
4343,2019-05-21 06:43:41,27.07913617,22.84157894,971.9487314,597,6.4,11.2,Day
4344,2019-05-21 06:43:43,27.08424139,22.9578938,971.9565713,598,6.4,11.5,Day
4345,2019-05-21 06:43:45,27.05871526,23.04965317,971.9454442,597,6.5,11.7,Day
4346,2019-05-21 06:43:46,27.06382049,23.03940209,971.9813567,597,6.5,12.1,Day
4347,2019-05-21 06:43:48,27.06382049,23.04952674,971.9532842,596,6.5,12.4,Day
4348,2019-05-21 06:43:50,27.05871526,23.13571055,971.9454442,595,6.5,12.2,Day
4349,2019-05-21 06:43:51,27.05361003,23.18645639,971.9376041,595,6.5,11.3,Day
4350,2019-05-21 06:43:53,27.04850481,23.26757143,971.9578359,594,6.5,11.8,Day
4351,2019-05-21 06:43:55,27.03829436,23.27288098,971.9421555,593,6.4,11.7,Day
4352,2019-05-21 06:43:56,27.03829436,23.3437441,971.9140842,593,6.3,11.3,Day
4353,2019-05-21 06:43:58,27.04339958,23.36892924,971.9499957,593,6.3,11.5,Day
4354,2019-05-21 06:44:00,27.03318913,23.40460511,971.9343153,592,6.2,11.5,Day
4355,2019-05-21 06:44:01,27.03829436,23.40954427,972.0263696,593,6.2,11.4,Day
4356,2019-05-21 06:44:03,27.01787346,23.39991082,971.9388654,591,6.3,11.7,Day
4357,2019-05-21 06:44:05,27.02808391,23.48064754,971.9264752,592,6.3,13.0,Day
4358,2019-05-21 06:44:06,27.02808391,23.55150478,971.954546,592,6.3,12.8,Day
4359,2019-05-21 06:44:08,27.01787346,23.58211234,971.9388654,590,6.2,12.6,Day
4360,2019-05-21 06:44:10,27.00766301,23.59753559,971.9793247,590,6.1,12.3,Day
4361,2019-05-21 06:44:11,27.01276823,23.63790276,971.9871655,590,6.1,13.3,Day
4362,2019-05-21 06:44:13,27.00766301,23.69875174,971.9793247,589,6.0,12.9,Day
4363,2019-05-21 06:44:15,27.00255779,23.71911333,971.9434142,590,6.0,13.6,Day
4364,2019-05-21 06:44:16,26.99745256,23.71417145,971.9075043,589,6.0,13.8,Day
4365,2019-05-21 06:44:18,26.99234734,23.72947178,972.0119413,590,6.1,13.3,Day
4366,2019-05-21 06:44:20,26.98724212,23.7447717,971.976031,589,6.1,13.5,Day
4367,2019-05-21 06:44:21,26.98724212,23.74983213,971.947962,589,6.1,13.7,Day
4368,2019-05-21 06:44:23,26.98724212,23.73971126,971.9198929,590,6.2,12.4,Day
4369,2019-05-21 06:44:24,26.98724212,23.70428798,971.976031,589,6.2,13.1,Day
4370,2019-05-21 06:44:26,26.9821369,23.70946726,971.9681902,589,6.3,13.2,Day
4371,2019-05-21 06:44:28,26.97703168,23.70958605,972.0164866,589,6.3,13.0,Day
4372,2019-05-21 06:44:30,26.97192645,23.68946351,971.8963718,588,6.2,12.7,Day
4373,2019-05-21 06:44:31,26.96682123,23.65922066,971.9446677,586,6.3,12.9,Day
4374,2019-05-21 06:44:33,26.95661079,23.48234724,972.0131894,586,6.2,12.7,Day
4375,2019-05-21 06:44:35,26.97192645,23.47186185,971.9244402,586,6.3,11.7,Day
4376,2019-05-21 06:44:37,26.96171601,23.39113509,971.9087591,586,6.2,11.5,Day
4377,2019-05-21 06:44:38,26.95150557,23.36101642,971.949213,586,6.2,11.2,Day
4378,2019-05-21 06:44:40,26.96171601,23.40125641,971.936827,586,6.2,11.3,Day
4379,2019-05-21 06:44:42,26.95150557,23.42680354,971.949213,584,6.2,11.0,Day
4380,2019-05-21 06:44:43,26.95150557,23.47740816,971.9211455,584,6.3,11.1,Day
4381,2019-05-21 06:44:45,26.94640035,23.41680461,971.9133048,584,6.2,10.1,Day
4382,2019-05-21 06:44:47,26.94129513,23.31065667,971.8773972,585,6.0,9.9,Day
4383,2019-05-21 06:44:49,26.95150557,23.34077398,971.9211455,583,6.0,10.7,Day
4384,2019-05-21 06:44:51,26.93618991,23.48283255,971.9256903,584,6.0,11.0,Day
4385,2019-05-21 06:44:53,26.94640035,23.59897623,971.8852376,583,5.9,10.9,Day
4386,2019-05-21 06:44:55,26.93618991,23.68017644,971.8695568,583,5.8,10.2,Day
4387,2019-05-21 06:44:57,26.94129513,23.70535734,971.8773972,583,5.7,10.0,Day
4388,2019-05-21 06:44:58,26.93618991,23.68523639,971.9818239,582,5.7,10.8,Day
4389,2019-05-21 06:45:00,26.93618991,23.67511648,971.8695568,582,5.7,10.7,Day
4390,2019-05-21 06:45:02,26.93108469,23.64487603,971.945916,581,5.5,10.6,Day
4391,2019-05-21 06:45:04,26.93618991,23.61945645,971.8976235,582,5.5,10.5,Day
4392,2019-05-21 06:45:06,26.93618991,23.62451649,972.0098907,580,5.4,10.7,Day
4393,2019-05-21 06:45:07,26.92597947,23.57921627,971.9942076,580,5.4,10.6,Day
4394,2019-05-21 06:45:09,26.92597947,23.55897625,971.9942076,580,5.5,11.3,Day
4395,2019-05-21 06:45:11,26.92597947,23.5488562,971.9942076,580,5.5,10.6,Day
4396,2019-05-21 06:45:13,26.92597947,23.52861602,972.022274,579,5.3,10.3,Day
4397,2019-05-21 06:45:14,26.92597947,23.51849588,971.9942076,580,5.2,10.3,Day
4398,2019-05-21 06:45:16,26.92597947,23.59945616,972.0503404,580,5.4,10.7,Day
4399,2019-05-21 06:45:18,26.91576904,23.57439676,972.0346565,580,5.4,10.7,Day
4400,2019-05-21 06:45:19,26.92597947,23.5488562,972.022274,580,5.3,10.1,Day
4401,2019-05-21 06:45:21,26.91576904,23.60981574,971.9223929,580,5.3,10.5,Day
4402,2019-05-21 06:45:23,26.91576904,23.52379759,971.9223929,578,5.5,10.6,Day
4403,2019-05-21 06:45:24,26.9055586,23.49873992,971.906711,578,5.6,10.8,Day
4404,2019-05-21 06:45:26,26.91066382,23.50873868,971.9987489,578,5.7,11.6,Day
4405,2019-05-21 06:45:28,26.89534817,23.52428078,971.947159,578,5.7,11.2,Day
4406,2019-05-21 06:45:29,26.90045338,23.50898062,971.9269352,578,5.7,11.1,Day
4407,2019-05-21 06:45:31,26.89534817,23.48886253,972.003289,577,5.8,11.3,Day
4408,2019-05-21 06:45:33,26.89534817,23.40284528,971.947159,578,5.7,11.2,Day
4409,2019-05-21 06:45:34,26.89534817,23.38260562,971.975224,577,5.7,11.2,Day
4410,2019-05-21 06:45:36,26.89024295,23.40296744,972.023512,577,5.7,10.7,Day
4411,2019-05-21 06:45:38,26.89024295,23.43838616,972.023512,577,5.7,10.5,Day
4412,2019-05-21 06:45:40,26.89534817,23.47874297,971.975224,576,5.6,10.0,Day
4413,2019-05-21 06:45:41,26.89024295,23.50922252,972.0796416,577,5.6,9.9,Day
4414,2019-05-21 06:45:43,26.88513773,23.46380649,972.0156699,576,5.7,10.1,Day
4415,2019-05-21 06:45:45,26.89024295,23.42320676,971.9954472,576,5.8,10.9,Day
4416,2019-05-21 06:45:46,26.88003252,23.30201569,972.0358923,577,5.7,10.7,Day
4417,2019-05-21 06:45:48,26.88513773,23.21587243,971.9595408,574,5.7,10.7,Day
4418,2019-05-21 06:45:50,26.88003252,23.24635659,972.0078279,574,5.7,10.7,Day
4419,2019-05-21 06:45:51,26.86982209,23.28708293,971.9360163,574,5.7,10.0,Day
4420,2019-05-21 06:45:53,26.8749273,23.24142061,971.9157937,574,5.6,9.8,Day
4421,2019-05-21 06:45:55,26.88513773,23.18045183,971.9034118,574,5.4,9.6,Day
4422,2019-05-21 06:45:56,26.86982209,23.11504601,971.9079525,576,5.4,9.5,Day
4423,2019-05-21 06:45:58,26.85961166,22.968556,971.9483968,574,5.5,9.8,Day
4424,2019-05-21 06:46:00,26.86471687,22.93806764,971.8720477,576,5.5,9.4,Day
4425,2019-05-21 06:46:01,26.85961166,22.93313487,971.9203334,573,5.4,9.3,Day
4426,2019-05-21 06:46:03,26.85450644,22.9585629,971.8844289,574,5.4,9.2,Day
4427,2019-05-21 06:46:05,26.85961166,23.01409692,971.9483968,574,5.4,10.0,Day
4428,2019-05-21 06:46:06,26.85961166,23.02421705,971.8642067,573,5.5,10.2,Day
4429,2019-05-21 06:46:08,26.85450644,22.98892332,971.912492,573,5.6,10.4,Day
4430,2019-05-21 06:46:10,26.84429601,22.99929681,971.8968092,572,5.7,10.7,Day
4431,2019-05-21 06:46:11,26.84429601,22.94363726,971.9248719,573,5.6,11.0,Day
4432,2019-05-21 06:46:13,26.84429601,22.97399713,971.8126214,574,5.6,11.4,Day
4433,2019-05-21 06:46:15,26.83408559,23.07038668,971.937251,573,5.4,11.6,Day
4434,2019-05-21 06:46:16,26.8391908,23.13097735,971.9170303,573,5.5,11.6,Day
4435,2019-05-21 06:46:18,26.84429601,23.151091,971.8968092,572,5.6,11.8,Day
4436,2019-05-21 06:46:20,26.8391908,23.24228823,971.8889679,572,5.7,13.3,Day
4437,2019-05-21 06:46:21,26.8391908,23.29288289,971.9170303,572,5.5,13.6,Day
4438,2019-05-21 06:46:23,26.82387516,23.3084306,971.9215675,573,5.8,14.9,Day
4439,2019-05-21 06:46:25,26.82387516,23.19712565,971.9215675,572,5.8,14.8,Day
4440,2019-05-21 06:46:26,26.81876995,23.14159687,971.9698489,572,5.8,14.7,Day
4441,2019-05-21 06:46:28,26.81366473,23.207493,971.9339454,571,5.9,14.7,Day
4442,2019-05-21 06:46:30,26.81876995,23.20230939,972.0259721,571,5.9,14.8,Day
4443,2019-05-21 06:46:31,26.80855952,23.1317283,971.9822257,572,6.0,15.2,Day
4444,2019-05-21 06:46:33,26.80345431,23.07620108,972.0024443,572,6.1,15.3,Day
4445,2019-05-21 06:46:35,26.82387516,23.09087667,972.0899385,571,6.1,15.2,Day
4446,2019-05-21 06:46:36,26.7983491,23.04091165,971.9665411,571,5.9,14.2,Day
4447,2019-05-21 06:46:38,26.79324389,22.97020714,971.9586988,570,5.9,14.3,Day
4448,2019-05-21 06:46:40,26.7983491,22.80311453,971.9104198,572,6.0,14.7,Day
4449,2019-05-21 06:46:41,26.79324389,22.68181015,971.902578,570,6.0,14.5,Day
4450,2019-05-21 06:46:43,26.78303346,22.67701092,971.9430143,570,6.0,13.9,Day
4451,2019-05-21 06:46:45,26.78813868,22.61616301,971.9789167,570,6.0,13.2,Day
4452,2019-05-21 06:46:46,26.78813868,22.65158176,972.0630975,572,6.0,13.0,Day
4453,2019-05-21 06:46:48,26.77792825,22.77327306,972.0193514,570,5.9,13.6,Day
4454,2019-05-21 06:46:50,26.78303346,22.91986796,972.0833144,571,5.8,12.1,Day
4455,2019-05-21 06:46:51,26.78303346,23.01093494,972.0552543,570,5.9,11.2,Day
4456,2019-05-21 06:46:53,26.76771783,23.07708117,972.0036656,572,5.8,10.1,Day
4457,2019-05-21 06:46:54,26.76771783,22.99613718,972.0317249,570,5.8,9.9,Day
4458,2019-05-21 06:46:56,26.77282304,22.99601055,972.0115085,570,5.7,9.7,Day
4459,2019-05-21 06:46:58,26.76771783,22.91519128,972.0317249,570,5.7,9.5,Day
4460,2019-05-21 06:46:59,26.75750742,22.89015095,972.0721566,570,5.5,9.0,Day
4461,2019-05-21 06:47:01,26.76261263,22.92543705,972.051941,570,5.4,9.0,Day
4462,2019-05-21 06:47:03,26.75750742,22.82944123,972.0160388,571,5.5,8.9,Day
4463,2019-05-21 06:47:04,26.75240221,22.69802983,972.0643131,571,5.5,9.3,Day
4464,2019-05-21 06:47:06,26.747297,22.64250745,971.9722944,571,5.6,10.0,Day
4465,2019-05-21 06:47:08,26.75240221,22.56648491,971.9801372,570,5.6,9.9,Day
4466,2019-05-21 06:47:09,26.747297,22.61215124,972.0284112,569,5.5,9.5,Day
4467,2019-05-21 06:47:11,26.747297,22.6678041,972.0003528,569,5.4,9.6,Day
4468,2019-05-21 06:47:13,26.73708658,22.66806476,971.9566089,570,5.4,9.6,Day
4469,2019-05-21 06:47:14,26.74219179,22.63251948,971.9644517,570,5.3,9.7,Day
4470,2019-05-21 06:47:16,26.747297,22.56155695,972.0003528,570,5.2,9.5,Day
4471,2019-05-21 06:47:18,26.75240221,22.49059133,972.0362544,569,5.2,10.1,Day
4472,2019-05-21 06:47:19,26.73708658,22.44039349,972.0127248,570,5.2,9.3,Day
4473,2019-05-21 06:47:21,26.73198137,22.42028846,971.9768239,570,5.2,9.8,Day
4474,2019-05-21 06:47:23,26.73198137,22.40510992,972.0048817,570,5.4,11.7,Day
4475,2019-05-21 06:47:24,26.73198137,22.42028846,972.0329394,568,5.3,11.9,Day
4476,2019-05-21 06:47:26,26.73198137,22.44558587,972.0048817,569,5.3,11.9,Day
4477,2019-05-21 06:47:28,26.73198137,22.50629889,972.0329394,570,5.3,11.9,Day
4478,2019-05-21 06:47:29,26.71666575,22.53199125,971.9532953,568,5.4,12.2,Day
4479,2019-05-21 06:47:31,26.72177096,22.52174094,972.0733673,569,5.4,12.2,Day
4480,2019-05-21 06:47:33,26.71666575,22.57246432,972.0094094,569,5.3,12.0,Day
4481,2019-05-21 06:47:34,26.72687617,22.60255673,972.025096,568,5.1,11.4,Day
4482,2019-05-21 06:47:36,26.71666575,22.64329106,972.1216378,569,5.3,12.9,Day
4483,2019-05-21 06:47:38,26.72177096,22.52680017,971.9611382,568,5.3,12.5,Day
4484,2019-05-21 06:47:39,26.72177096,22.45597024,971.8489094,569,5.4,13.0,Day
4485,2019-05-21 06:47:41,26.71666575,22.45104368,971.9532953,569,5.4,12.7,Day
4486,2019-05-21 06:47:43,26.71666575,22.40045048,972.0935806,568,5.5,13.0,Day
4487,2019-05-21 06:47:44,26.70645534,22.40071716,971.9937228,567,5.6,14.0,Day
4488,2019-05-21 06:47:46,26.70645534,22.39059866,972.0217794,569,5.6,14.1,Day
4489,2019-05-21 06:47:48,26.70135013,22.49191458,971.9858796,567,5.7,14.0,Day
4490,2019-05-21 06:47:49,26.71156055,22.44105798,972.0015661,567,5.8,14.9,Day
4491,2019-05-21 06:47:51,26.70645534,22.42095406,971.9376097,568,5.8,14.5,Day
4492,2019-05-21 06:47:53,26.70135013,22.43626458,971.9858796,568,5.6,13.2,Day
4493,2019-05-21 06:47:54,26.69113972,22.38593987,971.9421373,568,5.5,13.0,Day
4494,2019-05-21 06:47:56,26.69113972,22.21392651,971.998249,567,5.5,13.6,Day
4495,2019-05-21 06:47:58,26.69624493,22.0569461,972.0341486,566,5.6,14.1,Day
4496,2019-05-21 06:47:59,26.70135013,21.92019458,972.0139359,566,5.6,14.8,Day
4497,2019-05-21 06:48:01,26.68603452,21.81435532,972.0184613,567,5.6,14.7,Day
4498,2019-05-21 06:48:03,26.68092931,21.8701528,972.0947842,566,5.6,14.6,Day
4499,2019-05-21 06:48:04,26.68603452,22.03698244,972.0184613,566,5.6,14.5,Day
4500,2019-05-21 06:48:06,26.69113972,22.07732156,972.1104729,567,5.4,13.2,Day
4501,2019-05-21 06:48:08,26.68092931,21.98652466,972.0106177,566,5.4,12.9,Day
4502,2019-05-21 06:48:09,26.68092931,22.0219414,972.0386732,567,5.4,12.4,Day
4503,2019-05-21 06:48:11,26.68603452,21.97626738,972.0745728,567,5.4,12.5,Day
4504,2019-05-21 06:48:13,26.6656137,21.95152279,972.0431966,565,5.4,12.4,Day
4505,2019-05-21 06:48:14,26.68092931,21.90557074,972.0386732,565,5.4,11.8,Day
4506,2019-05-21 06:48:16,26.6707189,21.90584862,972.0229856,565,5.3,11.8,Day
4507,2019-05-21 06:48:18,26.6707189,21.92102727,971.9388206,566,5.3,11.5,Day
4508,2019-05-21 06:48:19,26.6707189,21.91090818,971.9949306,565,5.2,10.9,Day
4509,2019-05-21 06:48:21,26.6656137,21.88068992,972.0151418,566,5.3,11.2,Day
4510,2019-05-21 06:48:23,26.6656137,21.92622551,971.9590323,566,5.3,10.7,Day
4511,2019-05-21 06:48:24,26.6605085,22.09838013,972.007298,565,5.4,11.1,Day
4512,2019-05-21 06:48:26,26.65029809,22.19477418,971.9916106,565,5.4,11.0,Day
4513,2019-05-21 06:48:28,26.65029809,22.31112714,971.9916106,565,5.3,10.5,Day
4514,2019-05-21 06:48:29,26.65540329,22.39699134,972.0275086,566,5.3,10.3,Day
4515,2019-05-21 06:48:31,26.65029809,22.43253475,972.075773,566,5.3,10.3,Day
4516,2019-05-21 06:48:33,26.64008768,22.44797581,972.0320306,566,5.1,10.3,Day
4517,2019-05-21 06:48:34,26.65029809,22.33642075,972.0196647,565,5.2,10.4,Day
4518,2019-05-21 06:48:36,26.64519289,22.33655472,972.0118208,565,5.2,10.9,Day
4519,2019-05-21 06:48:38,26.64008768,22.34174728,972.0600842,564,5.3,11.2,Day
4520,2019-05-21 06:48:39,26.64008768,22.37715715,972.0320306,562,5.2,11.3,Day
4521,2019-05-21 06:48:41,26.64008768,22.50867635,972.0600842,564,5.2,11.3,Day
4522,2019-05-21 06:48:43,26.64519289,22.42255061,972.0118208,564,5.2,11.0,Day
4523,2019-05-21 06:48:44,26.65029809,22.27571578,971.9074485,562,5.2,10.5,Day
4524,2019-05-21 06:48:46,26.63498248,22.21035712,971.9400263,564,5.2,11.4,Day
4525,2019-05-21 06:48:48,26.62987728,22.2964886,971.932183,564,5.2,11.7,Day
4526,2019-05-21 06:48:49,26.64008768,22.37209862,971.8917626,564,5.2,11.7,Day
4527,2019-05-21 06:48:51,26.64008768,22.37715715,971.9759233,562,5.1,11.4,Day
4528,2019-05-21 06:48:53,26.64519289,22.29102662,971.983767,564,5.0,11.2,Day
4529,2019-05-21 06:48:54,26.63498248,22.15471081,971.9680797,562,5.0,11.2,Day
4530,2019-05-21 06:48:56,26.62987728,22.1143767,971.932183,562,4.8,10.9,Day
4531,2019-05-21 06:48:58,26.64008768,22.18492776,971.9478697,562,4.8,10.9,Day
4532,2019-05-21 06:48:59,26.63498248,22.1800047,971.9400263,561,4.9,10.7,Day
4533,2019-05-21 06:49:01,26.62477208,22.2055693,971.9523925,561,4.9,11.2,Day
4534,2019-05-21 06:49:03,26.63498248,22.2052984,971.9961331,561,5.1,11.3,Day
4535,2019-05-21 06:49:04,26.62987728,22.24590293,971.8760768,562,5.0,11.3,Day
4536,2019-05-21 06:49:06,26.63498248,22.25588524,971.9680797,561,5.1,12.2,Day
4537,2019-05-21 06:49:08,26.63498248,22.21035712,971.9680797,562,5.1,12.2,Day
4538,2019-05-21 06:49:09,26.61456168,22.21595713,971.9367054,562,5.1,12.2,Day
4539,2019-05-21 06:49:11,26.62477208,22.27133055,971.9523925,562,5.1,12.0,Day
4540,2019-05-21 06:49:12,26.61456168,22.3272418,971.9928104,562,5.1,12.0,Day
4541,2019-05-21 06:49:14,26.62477208,22.37755762,971.9523925,562,5.1,12.5,Day
4542,2019-05-21 06:49:16,26.61966688,22.4535647,972.0287071,561,5.2,11.6,Day
4543,2019-05-21 06:49:17,26.61966688,22.49908807,972.0006544,562,5.2,11.6,Day
4544,2019-05-21 06:49:19,26.61456168,22.55991634,971.9647579,560,5.2,11.0,Day
4545,2019-05-21 06:49:21,26.62477208,22.48883962,971.9804454,560,5.3,11.3,Day
4546,2019-05-21 06:49:22,26.61456168,22.41323205,971.9928104,560,5.4,11.7,Day
4547,2019-05-21 06:49:24,26.62477208,22.4938978,972.0084984,560,5.4,12.4,Day
4548,2019-05-21 06:49:26,26.61456168,22.63072721,971.9647579,560,5.3,11.8,Day
4549,2019-05-21 06:49:27,26.61456168,22.74199851,971.9647579,561,5.4,11.8,Day
4550,2019-05-21 06:49:29,26.61456168,22.66107429,972.1050205,561,5.3,11.7,Day
4551,2019-05-21 06:49:31,26.61456168,22.5852061,972.0489154,560,5.2,11.0,Day
4552,2019-05-21 06:49:32,26.60945647,22.539816,972.0691233,560,5.2,10.9,Day
4553,2019-05-21 06:49:34,26.61456168,22.59532196,972.0769679,561,5.2,11.5,Day
4554,2019-05-21 06:49:36,26.60945647,22.67637777,972.0971756,561,5.1,10.7,Day
4555,2019-05-21 06:49:37,26.61966688,22.7216381,972.1689711,560,5.1,10.7,Day
4556,2019-05-21 06:49:39,26.60435127,22.78777509,971.9771225,559,5.0,10.6,Day
4557,2019-05-21 06:49:41,26.61456168,22.79763281,971.9928104,560,5.0,11.4,Day
4558,2019-05-21 06:49:42,26.60945647,22.78764633,972.0130187,559,5.1,11.7,Day
4559,2019-05-21 06:49:44,26.59414087,22.80826217,971.9333831,560,5.1,12.7,Day
4560,2019-05-21 06:49:46,26.60435127,22.7321419,971.9771225,559,5.0,13.6,Day
4561,2019-05-21 06:49:47,26.61456168,22.67118992,971.9647579,560,5.1,13.8,Day
4562,2019-05-21 06:49:49,26.61456168,22.67118992,972.0208629,559,5.1,13.7,Day
4563,2019-05-21 06:49:51,26.60945647,22.73707016,972.0130187,560,5.1,13.0,Day
4564,2019-05-21 06:49:52,26.61456168,22.76222927,972.0208629,560,5.0,13.4,Day
4565,2019-05-21 06:49:54,26.61456168,22.74199851,972.0489154,560,5.0,13.7,Day
4566,2019-05-21 06:49:56,26.59414087,22.77286035,972.0175378,559,5.2,13.5,Day
4567,2019-05-21 06:49:57,26.60945647,22.83822176,972.0130187,560,5.2,13.7,Day
4568,2019-05-21 06:49:59,26.61966688,22.91888635,972.0006544,559,5.1,13.6,Day
4569,2019-05-21 06:50:01,26.62477208,22.96933429,972.0365513,559,5.2,13.8,Day
